ID,Name,Mobility,State,Population,Urban,Black,Seg_racial,Seg_income,Seg_poverty,Seg_affluence,Commute,Income,Gini,Share01,Gini_99,Middle_class,Local_tax_rate,Local_gov_spending,Progressivity,EITC,School_spending,Student_teacher_ratio,Test_scores,HS_dropout,Colleges,Tuition,Graduation,Labor_force_participation,Manufacturing,Chinese_imports,Teenage_labor,Migration_in,Migration_out,Foreign_born,Social_capital,Religious,Violent_crime,Single_mothers,Divorced,Married,Longitude,Latitude
34301,Cody,0.1474036872,WY,37247,0,0.001,0.021,0.018,0.018,0.019,0.617,32675,0.354,9.305,0.261,0.624,0.031,3675.0,0.0,0.0,7.041,16.3,14.809,-0.001,0.027,1128.0,-0.086,0.628,0.056,0.234,0.007,0.011,0.014,0.019,-0.026,0.486,0.001,0.153,0.106,0.614,-108.963806152344,44.3489227294922
34302,Worland,0.1306532621,WY,13171,0,0.002,0.047,0.012,0.009,0.013,0.766,34375,0.376,15.103,0.225,0.647,0.028,2810.0,0.0,0.0,6.149,15.8,7.028,,,,,0.651,0.059,-0.003,0.007,0.01,0.017,0.02,1.624,0.508,0.003,0.157,0.109,0.627,-108.455688476562,43.7189445495605
34303,Riverton,0.1243184283,WY,35804,0,0.001,0.226,0.02,0.021,0.019,0.632,30954,0.435,10.233,0.332,0.544,0.021,2643.0,0.0,0.0,8.755,14.6,-2.51,0.035,0.028,1108.0,-0.032,0.649,0.03,2.156,0.006,0.014,0.016,0.008,-0.09,0.421,0.001,0.216,0.127,0.559,-109.151588439941,43.4414443969727
34304,Sheridan,0.1044932082,WY,46306,0,0.001,0.421,0.018,0.012,0.023,0.583,32114,0.501,20.947,0.292,0.561,0.024,2865.0,0.0,0.0,6.88,15.5,1.819,0.017,0.043,1304.0,-0.164,0.648,0.028,0.025,0.006,0.015,0.017,0.013,1.138,0.454,0.001,0.204,0.121,0.58,-107.365310668945,44.9746780395508
34305,Miles City,0.1792828739,MT,12895,0,0.001,0.023,0.032,0.031,0.031,0.755,30026,0.345,7.98,0.265,0.611,0.024,2043.0,0.0,0.0,5.025,15.9,10.444,-0.006,0.078,1440.0,0.024,0.634,0.023,0.085,0.007,0.01,0.01,0.014,0.593,0.506,0.002,0.219,0.118,0.56,-105.343276977539,46.6650810241699
34306,Jordan,,MT,1279,0,0.001,0.0,0.0,0.0,0.0,0.739,27449,0.288,,,,0.035,2161.0,0.0,0.0,6.802,11.9,,,,,,0.67,0.014,0.038,,,,0.011,0.205,0.408,0.001,0.111,0.055,0.673,-107.190254211426,47.4496040344238
34307,Colstrip,0.088888891,MT,12102,0,0.002,0.495,0.061,0.054,0.072,0.693,28921,0.325,4.599,0.279,0.585,0.057,6886.0,0.0,0.0,7.773,13.4,-3.745,0.01,0.083,,0.092,0.647,0.015,0.026,0.006,0.015,0.019,0.01,-0.134,0.462,0.002,0.192,0.097,0.578,-107.025497436523,46.1281814575195
34308,Billings,0.1305191666,MT,152638,1,0.004,0.065,0.072,0.06,0.083,0.446,35377,0.415,10.966,0.305,0.582,0.021,1750.0,0.0,0.0,5.226,17.9,6.772,-0.001,0.02,4681.0,-0.08,0.678,0.057,0.142,0.006,0.023,0.019,0.014,1.177,0.462,0.001,0.197,0.117,0.57,-108.364715576172,45.9727478027344
34309,Harlowton,0.200000003,MT,4191,0,0.001,0.005,0.003,0.0,0.003,0.696,26263,0.372,,,,0.042,1850.0,0.0,0.0,6.585,13.4,,,,,,0.63,0.017,0.112,,0.0,0.006,0.024,1.232,0.438,0.0,0.126,0.084,0.628,-110.863861083984,46.6356086730957
34401,Dillon,0.116883114,MT,9202,0,0.001,0.008,0.011,0.003,0.013,0.73,27667,0.404,13.733,0.266,0.62,0.027,2072.0,0.0,0.0,5.431,18.6,11.176,-0.003,0.109,2072.0,-0.12,0.637,0.044,0.015,0.007,0.013,0.018,0.016,0.908,0.485,0.0,0.123,0.083,0.57,-112.863098144531,45.0694007873535
34402,Bozeman,0.1259689927,MT,93985,0,0.002,0.021,0.044,0.043,0.05,0.527,31692,0.414,11.081,0.303,0.605,0.021,1735.0,0.0,0.0,6.05,16.8,13.863,-0.005,0.011,2272.0,0.082,0.71,0.073,1.066,0.006,0.033,0.022,0.026,1.329,0.267,0.001,0.148,0.092,0.562,-111.284934997559,45.4459915161133
34403,Helena,0.1197410971,MT,70150,0,0.002,0.009,0.043,0.046,0.046,0.472,33610,0.355,8.999,0.265,0.611,0.029,1668.0,0.0,0.0,5.237,17.3,8.937,0.001,0.029,8644.0,0.066,0.691,0.041,0.368,0.006,0.023,0.02,0.015,3.071,0.466,0.001,0.184,0.126,0.6,-112.109184265137,46.6794281005859
34404,Butte-Silver Bow,0.089366518,MT,54033,0,0.002,0.027,0.036,0.031,0.042,0.61,30173,0.398,6.68,0.331,0.551,0.03,1569.0,0.0,0.0,5.335,18.0,6.263,0.017,0.037,2123.0,-0.048,0.588,0.05,0.193,0.005,0.013,0.018,0.014,1.018,0.529,0.001,0.215,0.12,0.543,-113.062614440918,46.2734794616699
34501,Bonners Ferry,0.0991379321,ID,9871,0,0.001,0.011,0.003,0.002,0.0,0.438,28983,0.383,10.362,0.28,0.568,0.016,2032.0,0.4,0.0,4.668,19.5,4.734,0.031,,,,0.588,0.144,0.463,0.006,0.017,0.018,0.029,-0.295,0.358,0.001,0.156,0.11,0.616,-116.683563232422,48.7867660522461
34502,Libby,0.1302605271,MT,18837,0,0.001,0.004,0.009,0.005,0.016,0.599,26385,0.369,9.077,0.278,0.58,0.025,1638.0,0.0,0.0,5.077,17.1,5.058,-0.01,,,,0.535,0.127,0.033,0.004,0.014,0.014,0.014,0.66,0.382,0.001,0.181,0.116,0.619,-115.327323913574,48.2843475341797
34503,Kalispell,0.1108414233,MT,111205,0,0.001,0.173,0.024,0.021,0.028,0.45,32003,0.44,11.362,0.326,0.559,0.021,1710.0,0.0,0.0,4.985,17.9,5.978,0.008,0.018,2096.0,-0.121,0.623,0.115,0.65,0.006,0.021,0.017,0.02,0.527,0.395,0.001,0.191,0.118,0.592,-114.455520629883,48.0249977111816
34504,Missoula,0.1056273058,MT,135756,1,0.002,0.033,0.06,0.064,0.058,0.467,31286,0.418,8.702,0.331,0.564,0.025,1657.0,0.0,0.0,5.145,17.4,8.573,0.004,0.007,2250.0,0.048,0.671,0.076,0.512,0.005,0.025,0.024,0.021,1.17,0.314,0.002,0.196,0.108,0.543,-114.380409240723,46.5549201965332
34601,Gillette,0.2641843855,WY,46229,0,0.001,0.021,0.045,0.051,0.04,0.536,34452,0.295,8.507,0.21,0.572,0.062,4315.0,0.0,0.0,7.142,14.5,5.883,0.009,,,,0.724,0.033,0.023,0.007,0.018,0.017,0.014,-0.926,0.482,0.002,0.152,0.098,0.626,-105.158653259277,44.2510757446289
34602,Rawlins,0.1934156418,WY,15639,0,0.007,0.066,0.003,0.002,0.003,0.722,31828,0.269,4.303,0.226,0.645,0.046,3351.0,0.0,0.0,7.182,13.7,-5.208,0.016,,,,0.626,0.066,0.023,0.007,0.018,0.025,0.029,-0.646,0.429,0.003,0.192,0.123,0.613,-107.257133483887,41.5921669006348
34603,Casper,0.1662689,WY,78585,1,0.006,0.025,0.057,0.053,0.056,0.528,34840,0.43,15.007,0.28,0.58,0.021,3000.0,0.0,0.0,6.458,17.0,-0.214,0.059,0.013,1248.0,-0.147,0.683,0.055,0.448,0.006,0.022,0.019,0.018,0.542,0.435,0.001,0.221,0.132,0.571,-106.016143798828,42.7822189331055
34604,Lusk,,WY,2407,0,0.001,0.0,0.0,0.0,0.0,0.72,30783,0.418,,,,0.036,5706.0,0.0,0.0,7.655,12.5,,,,,,0.617,0.022,0.034,,,,0.007,0.808,0.492,0.002,0.156,0.106,0.605,-104.457618713379,43.089038848877
34701,Honolulu,0.1052926034,HI,876156,1,0.022,0.14,0.107,0.101,0.105,0.235,39404,0.396,9.084,0.305,0.517,0.015,1316.0,1.05,0.0,6.563,18.4,-14.799,0.018,0.015,5088.0,-0.105,0.647,0.038,,0.003,0.03,0.034,0.192,,0.333,0.001,0.167,0.084,0.534,-157.932189941406,21.4360733032227
34702,Kapaa,0.0993071571,HI,58463,0,0.003,0.064,0.013,0.011,0.014,0.37,38210,0.351,5.7,0.294,0.595,0.021,1405.0,1.05,0.0,6.563,18.0,,,0.017,1032.0,-0.244,0.631,0.024,,0.004,0.017,0.006,0.13,,0.523,0.002,0.207,0.098,0.546,-159.764556884766,21.9938297271729
34703,Kahului,0.0848938823,HI,128241,1,0.004,0.119,0.03,0.024,0.031,0.384,39556,0.391,9.414,0.297,0.589,0.021,1559.0,1.05,0.0,6.563,18.3,,,0.008,1032.0,-0.251,0.667,0.034,,0.004,0.024,0.024,0.165,,0.445,0.001,0.199,0.109,0.52,-156.808609008789,21.0115718841553
34801,Las Vegas,0.0858484209,NM,49495,0,0.005,0.092,0.012,0.011,0.01,0.537,26569,0.381,7.039,0.311,0.464,0.017,2459.0,0.0,0.0,5.37,17.1,-13.802,-0.029,0.04,1750.0,-0.134,0.549,0.033,0.024,0.006,0.01,0.017,0.023,-1.273,0.738,0.002,0.266,0.124,0.492,-104.827262878418,36.0686874389648
34802,Santa Fe,0.0803233162,NM,218804,1,0.004,0.201,0.089,0.066,0.116,0.371,38838,0.49,11.007,0.38,0.474,0.013,2090.0,0.0,0.0,5.527,17.4,-16.69,0.012,0.032,9992.0,-0.182,0.653,0.035,0.828,0.006,0.02,0.024,0.078,0.311,0.576,0.002,0.236,0.134,0.519,-105.962219238281,36.2350006103516
34803,Tucumcari,0.0730337054,NM,10965,0,0.007,0.08,0.013,0.018,0.013,0.689,30332,0.442,9.005,0.352,0.45,0.014,2243.0,0.0,0.0,6.57,15.7,-11.254,0.039,0.091,780.0,-0.054,0.532,0.016,0.04,0.005,0.007,0.015,0.034,-0.96,0.893,0.002,0.255,0.109,0.562,-103.997459411621,35.6330223083496
34804,Clayton,0.1223021597,NM,4174,0,0.0,0.0,0.0,0.0,0.0,0.625,30305,0.389,,,,0.013,2538.0,0.0,0.0,6.4,13.5,,,,,,0.612,0.023,0.039,,0.0,0.005,0.022,-0.018,0.471,0.003,0.169,0.099,0.603,-103.414817810059,36.2873802185059
34805,Alamosa,0.098867923,CO,46190,0,0.003,0.112,0.028,0.024,0.031,0.552,27094,0.444,9.743,0.346,0.486,0.031,2794.0,0.0,1.429,5.952,15.9,-4.938,,0.022,1574.0,-0.041,0.604,0.043,0.139,0.005,0.005,0.011,0.061,0.517,0.625,0.002,0.213,0.104,0.57,-105.865020751953,37.7030296325684
34901,Albuquerque,0.0659846142,NM,755244,1,0.022,0.177,0.096,0.082,0.111,0.273,35591,0.465,9.867,0.366,0.5,0.014,2022.0,0.0,0.0,5.091,17.4,-13.662,0.033,0.016,2527.0,-0.1,0.641,0.084,0.799,0.005,0.03,0.022,0.076,-0.76,0.547,0.003,0.239,0.125,0.515,-106.686538696289,35.3091621398926
34902,Socorro,0.052117262,NM,21621,0,0.005,0.204,0.018,0.017,0.015,0.565,24360,0.423,7.177,0.352,0.451,0.01,1630.0,0.0,0.0,5.411,16.3,-15.373,-0.025,0.046,1704.0,0.159,0.563,0.056,1.193,0.005,0.014,0.021,0.056,-0.694,0.418,0.004,0.248,0.123,0.513,-107.257507324219,33.9917869567871
35001,Phoenix,0.0752772912,AZ,3303211,1,0.034,0.208,0.12,0.098,0.139,0.242,40624,0.49,16.807,0.322,0.502,0.024,3109.0,1.66,0.0,5.546,20.3,-10.107,,0.013,3653.0,-0.129,0.636,0.115,0.832,0.005,0.045,0.025,0.139,-1.483,0.394,0.002,0.203,0.11,0.55,-111.294647216797,34.0149688720703
35002,Safford,0.1105919033,AZ,42036,0,0.015,0.287,0.036,0.038,0.024,0.53,23579,0.287,6.422,0.222,0.675,0.022,2696.0,1.66,0.0,4.606,21.8,-7.113,,0.024,748.0,-0.15,0.528,0.028,0.013,0.004,0.02,0.018,0.029,-1.325,0.721,0.002,0.191,0.1,0.587,-109.825134277344,33.3510894775391
35100,Tucson,0.0705499947,AZ,999882,1,0.029,0.22,0.112,0.097,0.127,0.291,35571,0.477,12.39,0.353,0.518,0.024,2423.0,1.66,0.0,5.806,19.5,-10.137,,0.007,777.0,0.03,0.592,0.089,0.651,0.005,0.033,0.025,0.128,-0.867,0.452,0.002,0.239,0.117,0.534,-111.015380859375,32.0897750854492
35201,Grand Junction,0.1463671476,CO,187857,1,0.004,0.04,0.05,0.04,0.06,0.465,35421,0.423,10.695,0.316,0.582,0.027,2421.0,0.0,1.429,5.357,18.4,1.926,,0.011,1623.0,-0.07,0.632,0.072,0.467,0.006,0.024,0.016,0.038,0.151,0.301,0.002,0.19,0.115,0.595,-107.929718017578,38.246826171875
35202,Gunnison,0.1061946899,CO,14746,0,0.004,0.017,0.045,0.053,0.034,0.644,32805,0.486,12.096,0.365,0.527,0.054,3423.0,0.0,1.429,7.487,14.4,5.732,,0.068,1560.0,-0.061,0.73,0.02,0.019,0.007,0.013,0.019,0.029,1.798,0.381,0.001,0.166,0.08,0.462,-106.978370666504,38.5557060241699
35300,Farmington,0.0914475247,NM,168198,1,0.003,0.298,0.047,0.043,0.047,0.388,30450,0.44,10.796,0.332,0.538,0.028,2775.0,0.0,0.0,5.098,17.3,-8.531,0.005,0.012,1248.0,-0.135,0.631,0.039,0.128,0.005,0.046,0.043,0.025,-0.994,0.401,0.002,0.21,0.108,0.546,-107.683326721191,37.3590621948242
35401,Flagstaff,0.0814509094,AZ,289883,1,0.006,0.287,0.037,0.033,0.038,0.461,35102,0.447,12.415,0.323,0.548,0.027,2138.0,1.66,0.0,5.514,18.9,-4.78,,0.014,2482.0,0.064,0.589,0.062,0.24,0.006,0.052,0.035,0.052,-0.85,0.31,0.002,0.211,0.116,0.559,-111.797515869141,35.6864929199219
35402,Cortez,0.1267806292,CO,40087,0,0.001,0.383,0.029,0.049,0.018,0.502,28799,0.353,6.825,0.285,0.611,0.038,2973.0,0.0,1.429,6.648,16.7,-7.301,-0.013,,,,0.602,0.041,1.862,0.005,0.024,0.026,0.017,-0.997,0.352,0.001,0.194,0.106,0.577,-109.932220458984,37.6879768371582
35500,Gallup,0.0410613976,AZ,241691,0,0.005,0.476,0.063,0.069,0.056,0.468,20837,0.421,7.94,0.341,0.471,0.025,2278.0,1.66,0.0,6.187,17.6,-19.598,0.025,0.017,1923.0,-0.131,0.503,0.05,0.146,0.004,0.037,0.041,0.015,-2.204,0.425,0.002,0.268,0.079,0.496,-109.363136291504,34.4800491333008
35600,Hilo,0.0682675838,HI,148677,0,0.004,0.043,0.042,0.045,0.037,0.346,35010,0.439,10.432,0.334,0.534,0.02,1422.0,1.05,0.0,6.563,18.2,,,0.013,1697.0,-0.091,0.617,0.026,,0.004,0.029,0.016,0.102,,0.398,0.001,0.24,0.107,0.52,-155.525268554688,19.5788307189941
35701,Twin Falls,0.0871191844,ID,120807,0,0.001,0.033,0.035,0.019,0.049,0.505,35364,0.417,11.017,0.306,0.609,0.018,2187.0,0.4,0.0,5.491,18.6,1.241,0.011,0.017,2918.0,-0.211,0.666,0.098,0.188,0.006,0.018,0.018,0.084,0.172,0.45,0.001,0.156,0.108,0.598,-114.11206817627,43.3184967041016
35702,Burley,0.113892369,ID,41590,0,0.001,0.041,0.021,0.023,0.019,0.536,28357,0.353,9.512,0.258,0.645,0.013,2119.0,0.4,0.0,4.1,19.6,-4.158,0.003,,,,0.634,0.156,0.434,0.006,0.008,0.019,0.092,-0.745,0.737,0.001,0.133,0.083,0.647,-113.599784851074,42.5788764953613
35801,Boise City,0.0739204213,ID,493970,1,0.006,0.085,0.072,0.061,0.083,0.342,35642,0.412,12.044,0.291,0.565,0.016,1584.0,0.4,0.0,5.057,19.5,-0.77,0.035,0.014,3783.0,-0.069,0.692,0.155,2.28,0.005,0.038,0.02,0.058,0.415,0.421,0.001,0.167,0.115,0.597,-115.838821411133,43.8810119628906
35802,Ontario,0.0844841599,OR,62170,0,0.006,0.093,0.016,0.008,0.021,0.49,27631,0.382,7.832,0.304,0.565,0.021,2174.0,0.0,1.19,5.991,18.0,-0.764,-0.004,0.016,1800.0,-0.219,0.571,0.146,0.353,0.005,0.013,0.016,0.072,-0.583,0.452,0.001,0.179,0.094,0.638,-117.264678955078,44.1263122558594
35803,McCall,0.1240310073,ID,11127,0,0.0,0.006,0.017,0.014,0.019,0.561,33157,0.49,16.583,0.324,0.585,0.027,2807.0,0.4,0.0,7.824,16.5,10.852,0.0,0.09,4200.0,,0.599,0.069,0.086,0.007,0.042,0.033,0.015,1.175,0.285,0.002,0.144,0.116,0.661,-115.799903869629,44.7264404296875
35901,St. George,0.1084832922,UT,130138,1,0.002,0.028,0.031,0.026,0.033,0.575,31383,0.405,13.401,0.271,0.607,0.023,2203.0,0.0,0.0,4.922,22.0,0.549,-0.011,0.015,1340.0,-0.041,0.602,0.079,0.887,0.006,0.077,0.035,0.038,-1.208,0.755,0.001,0.136,0.072,0.634,-112.823417663574,38.0471305847168
35902,Price,0.1373439282,UT,54045,0,0.002,0.039,0.016,0.015,0.015,0.577,26759,0.288,5.884,0.229,0.619,0.033,2778.0,0.0,0.0,4.631,21.0,4.096,-0.015,0.037,1099.0,0.031,0.596,0.077,0.139,0.005,0.019,0.03,0.033,-0.176,0.772,0.001,0.13,0.079,0.598,-110.503723144531,39.1939926147461
35903,Moab,0.1179775298,UT,8485,0,0.002,0.019,0.001,0.001,0.002,0.752,31770,0.328,4.036,0.288,0.582,0.029,2659.0,0.0,0.0,6.369,18.2,1.621,-0.034,,,,0.69,0.027,0.103,0.007,0.013,0.015,0.028,1.517,0.487,0.001,0.246,0.156,0.506,-109.901496887207,38.9266014099121
35904,Richfield,0.1286031008,UT,25012,0,0.002,0.015,0.007,0.005,0.008,0.633,28605,0.33,7.302,0.257,0.641,0.021,2087.0,0.0,0.0,4.918,21.1,10.733,-0.011,,,,0.607,0.058,0.16,0.006,0.026,0.033,0.012,-0.791,0.832,0.002,0.12,0.07,0.656,-111.56950378418,38.2386169433594
35905,Loa,0.2096774131,UT,2509,0,0.002,0.0,0.0,0.0,0.0,0.628,32242,0.397,,,,0.019,2063.0,0.0,0.0,8.2,15.1,,,,,,0.638,0.039,0.003,,0.0,0.02,0.017,1.34,0.813,0.001,0.115,0.06,0.685,-110.32356262207,38.3174514770508
36000,Provo,0.1375119984,UT,389179,1,0.003,0.059,0.095,0.095,0.092,0.454,29115,0.393,19.986,0.193,0.577,0.021,1755.0,0.0,0.0,4.742,22.2,-1.256,-0.018,0.01,2813.0,0.054,0.677,0.113,0.889,0.005,0.042,0.045,0.062,-0.846,0.895,0.001,0.095,0.05,0.589,-112.007392883301,39.7420043945312
36100,Salt Lake City,0.108327426,UT,1426729,1,0.01,0.114,0.101,0.093,0.107,0.294,36988,0.358,12.569,0.232,0.552,0.021,2439.0,0.0,0.0,4.322,22.3,-8.394,0.009,0.009,3838.0,-0.079,0.71,0.12,0.813,0.005,0.024,0.024,0.084,-0.635,0.699,0.001,0.147,0.092,0.58,-111.572448730469,40.61962890625
36200,Logan,0.1369095296,UT,149590,1,0.003,0.053,0.07,0.068,0.07,0.528,28953,0.291,8.962,0.201,0.666,0.015,1732.0,0.0,0.0,4.231,21.0,6.228,-0.003,0.007,1947.0,0.11,0.691,0.25,2.105,0.005,0.029,0.034,0.052,-0.004,0.854,0.0,0.102,0.056,0.604,-111.994789123535,41.9872283935547
36301,Pocatello,0.0925086662,ID,269722,1,0.003,0.128,0.063,0.054,0.07,0.517,30119,0.327,7.878,0.248,0.625,0.016,1984.0,0.4,0.0,4.484,19.7,3.003,-0.003,0.011,1178.0,0.095,0.66,0.108,0.436,0.006,0.017,0.017,0.043,-0.144,0.718,0.001,0.147,0.087,0.596,-112.316856384277,43.6178512573242
36302,Salmon,0.1549295783,ID,12148,0,0.001,0.013,0.005,0.001,0.006,0.582,30782,0.323,6.123,0.262,0.615,0.013,1797.0,0.4,0.0,4.926,17.7,8.031,0.014,,,,0.586,0.048,0.222,0.006,0.002,0.006,0.018,0.783,0.385,0.001,0.142,0.117,0.625,-114.175308227539,44.6172065734863
36303,Jackson,0.1139240488,WY,24250,0,0.001,0.027,0.02,0.003,0.035,0.488,53838,0.711,64.788,0.063,0.509,0.038,4620.0,0.0,0.0,5.876,17.6,-31.837,,,,,0.78,0.021,0.1,0.007,0.015,0.025,0.068,2.389,0.308,0.002,0.133,0.105,0.521,-110.605415344238,43.9552993774414
36401,Steamboat Springs,0.1589041054,CO,38860,0,0.001,0.032,0.04,0.025,0.056,0.549,39506,0.348,9.631,0.251,0.563,0.067,4647.0,0.0,1.429,5.607,17.6,8.282,,0.026,1732.0,-0.132,0.748,0.022,0.067,0.007,0.017,0.021,0.039,-0.036,0.346,0.002,0.156,0.107,0.568,-107.309448242188,40.4096908569336
36402,Vernal,0.2533783913,UT,39595,0,0.001,0.151,0.02,0.021,0.02,0.557,26254,0.333,5.914,0.273,0.624,0.038,2958.0,0.0,0.0,4.564,20.6,-3.364,0.004,,,0.11,0.622,0.04,0.021,0.005,0.021,0.019,0.013,-1.541,0.727,0.001,0.148,0.087,0.623,-109.915977478027,40.2199554443359
36403,Soda Springs,0.1769911498,ID,13715,0,0.001,0.018,0.011,0.003,0.01,0.575,29943,0.251,4.487,0.207,0.691,0.021,2757.0,0.4,0.0,4.584,18.2,5.784,-0.02,,,,0.585,0.165,0.525,0.007,0.007,0.015,0.015,0.345,0.818,0.001,0.103,0.07,0.667,-111.763107299805,42.5429382324219
36404,Rock Springs,0.2053941935,WY,80730,0,0.004,0.042,0.024,0.02,0.023,0.545,33999,0.264,6.384,0.2,0.611,0.053,4123.0,0.0,0.0,7.307,16.1,1.942,0.021,0.012,1128.0,0.125,0.69,0.072,0.273,0.006,0.018,0.018,0.023,-0.666,0.602,0.001,0.15,0.11,0.618,-110.03832244873,41.9130210876465
36501,Klamath Falls,0.0856175944,CA,151353,0,0.026,0.106,0.032,0.027,0.036,0.528,29858,0.383,6.928,0.314,0.555,0.022,2909.0,6.3,0.0,6.149,20.1,-8.53,-0.008,0.026,1252.0,-0.097,0.537,0.087,0.588,0.004,0.026,0.021,0.045,-0.247,0.274,0.003,0.224,0.125,0.601,-121.740371704102,41.1564483642578
36502,Burns,0.1393939406,OR,7609,0,0.001,0.01,0.001,0.0,0.002,0.73,30896,0.283,2.673,0.256,0.593,0.038,3536.0,0.0,1.19,7.314,16.0,3.847,-0.019,,,,0.64,0.149,0.223,0.005,0.003,0.01,0.021,0.719,0.311,0.001,0.139,0.127,0.608,-119.109016418457,43.0806770324707
36503,Lakeview,0.1098265871,OR,7422,0,0.001,0.01,0.006,0.007,0.01,0.692,31635,0.37,9.273,0.277,0.583,0.025,2561.0,0.0,1.19,6.849,17.5,8.2,-0.039,,,,0.58,0.095,0.106,0.005,0.006,0.018,0.034,0.928,0.308,0.002,0.175,0.136,0.623,-120.350387573242,42.7652053833008
36600,Redding,0.0880713463,CA,219295,1,0.007,0.042,0.034,0.029,0.038,0.424,33442,0.434,9.24,0.341,0.541,0.019,3203.0,6.3,0.0,5.688,22.4,-9.694,,0.014,2351.0,-0.062,0.567,0.079,0.303,0.004,0.032,0.022,0.049,-0.633,0.251,0.004,0.238,0.133,0.561,-122.163536071777,40.3078002929688
36700,Eureka,0.0757927299,CA,139540,0,0.008,0.07,0.033,0.038,0.028,0.497,30456,0.431,8.783,0.343,0.545,0.018,2849.0,6.3,0.0,6.499,20.5,-7.355,,0.014,93.0,-0.052,0.594,0.085,0.162,0.004,0.022,0.022,0.043,0.756,0.356,0.004,0.271,0.13,0.475,-123.048484802246,40.842227935791
36800,Medford,0.0719680116,OR,256995,1,0.003,0.038,0.046,0.042,0.053,0.429,36289,0.448,10.847,0.34,0.557,0.024,1783.0,0.0,1.19,5.787,21.0,3.153,0.023,0.008,2364.0,-0.153,0.585,0.112,0.799,0.004,0.031,0.022,0.044,0.017,0.216,0.001,0.228,0.127,0.575,-123.281646728516,42.6183967590332
36901,Crescent City,0.0834224597,CA,48644,0,0.025,0.117,0.018,0.017,0.014,0.626,29532,0.387,8.285,0.305,0.574,0.017,2555.0,6.3,0.0,5.377,20.4,-9.264,0.002,,,,0.478,0.056,0.137,0.005,0.024,0.02,0.048,-0.418,0.286,0.005,0.255,0.127,0.608,-123.932952880859,42.3174858093262
36902,Roseburg,0.0819778815,OR,163178,0,0.002,0.01,0.021,0.019,0.021,0.462,32479,0.385,8.286,0.302,0.589,0.029,2488.0,0.0,1.19,5.806,19.4,-4.257,0.004,0.012,1732.0,-0.199,0.558,0.137,0.22,0.004,0.032,0.022,0.023,-0.164,0.254,0.001,0.219,0.124,0.594,-123.371940612793,43.0709075927734
37000,Modesto,0.0936282724,CA,729182,1,0.027,0.121,0.051,0.043,0.056,0.372,31666,0.464,12.051,0.343,0.523,0.019,3836.0,6.3,0.0,5.838,23.5,-18.956,,0.007,333.0,-0.099,0.596,0.134,0.453,0.004,0.034,0.027,0.187,-1.574,0.446,0.005,0.204,0.101,0.561,-120.41040802002,37.6686401367188
37100,Bakersfield,0.1216197163,CA,661645,1,0.057,0.214,0.099,0.076,0.116,0.362,28781,0.48,11.528,0.365,0.484,0.028,3644.0,6.3,0.0,5.756,23.6,-21.294,,0.008,2006.0,-0.067,0.565,0.06,0.245,0.003,0.039,0.023,0.169,-1.903,0.437,0.005,0.229,0.095,0.568,-119.108604431152,35.3061866760254
37200,Fresno,0.0748793706,CA,1419998,1,0.043,0.168,0.085,0.067,0.102,0.351,28267,0.508,11.107,0.397,0.468,0.02,3259.0,6.3,0.0,5.555,23.2,-18.836,,0.008,1969.0,-0.022,0.584,0.088,0.47,0.003,0.019,0.017,0.209,-1.648,0.466,0.006,0.222,0.087,0.549,-119.227890014648,36.7168731689453
37300,Chico,0.0948425978,CA,387577,1,0.016,0.1,0.049,0.05,0.053,0.442,31471,0.444,8.792,0.356,0.519,0.019,2904.0,6.3,0.0,5.606,22.7,-14.579,,0.008,92.0,0.076,0.58,0.083,0.409,0.004,0.033,0.022,0.126,-0.921,0.291,0.004,0.223,0.112,0.531,-121.665008544922,39.5398712158203
37400,Sacramento,0.0969090089,CA,2570609,1,0.063,0.161,0.093,0.086,0.099,0.285,39560,0.451,12.004,0.331,0.492,0.02,3559.0,6.3,0.0,5.495,23.3,-11.615,-0.02,0.008,2457.0,0.021,0.625,0.085,0.528,0.004,0.034,0.027,0.147,-0.596,0.354,0.004,0.225,0.111,0.541,-120.881065368652,38.5452499389648
37500,San Jose,0.1293258816,CA,2393183,1,0.026,0.218,0.092,0.07,0.112,0.244,52004,0.535,26.38,0.271,0.42,0.023,3361.0,6.3,0.0,5.952,24.0,-20.475,,0.01,4664.0,-0.084,0.664,0.224,3.15,0.004,0.025,0.038,0.312,-0.609,0.432,0.003,0.155,0.091,0.541,-121.291488647461,36.794002532959
37601,Elko,0.1602941155,NV,61917,0,0.01,0.121,0.047,0.044,0.044,0.513,32701,0.313,11.854,0.194,0.621,0.024,3116.0,0.0,0.0,6.64,17.9,-9.153,-0.002,0.016,1395.0,-0.174,0.667,0.016,0.022,0.005,0.027,0.023,0.09,-2.085,0.413,0.002,0.144,0.114,0.607,-116.75122833252,39.8185768127441
37602,Winnemucca,0.1695501804,NV,22799,0,0.019,0.021,0.011,0.009,0.016,0.496,31976,0.279,6.081,0.218,0.622,0.031,6251.0,0.0,0.0,6.121,17.5,-7.491,-0.011,,,,0.6,0.046,0.01,0.005,0.014,0.015,0.094,-2.048,0.374,0.003,0.137,0.123,0.628,-118.409187316895,41.0092391967773
